65133,2,2,-1
65294,2,3,-1
65454,1,0,-1
65935,2,0,-1
66096,2,1,-1
66256,1,0,-1
66417,2,4,-1
66577,1,1,-1
66737,1,3,-1
67058,1,3,-1
67219,1,2,-1
67379,1,4,-1
67700,1,4,-1
67860,2,0,-1
68021,1,0,-1
68181,2,3,-1
68342,1,3,-1
68502,2,2,-1
68663,1,0,-1
68823,2,2,-1
68983,2,2,-1
69144,1,4,-1
69465,1,2,-1
69625,2,1,-1
69786,1,4,-1
69946,1,2,-1
70267,2,0,-1
70588,2,1,-1
70748,2,0,-1
70909,2,2,-1
71069,2,2,-1
71229,1,3,-1
71390,2,4,-1
71550,1,1,-1
71711,1,3,-1
71871,2,2,-1
72032,2,3,-1
72192,2,1,-1
72352,2,4,-1
72513,2,4,-1
72834,2,4,-1
72994,2,3,-1
73155,2,0,-1
73315,1,4,-1
73475,1,2,-1
73636,2,0,-1
73796,2,0,-1
73957,1,3,-1
74117,2,1,-1
74278,2,4,-1
74438,1,2,-1
74598,2,1,-1
74759,1,0,-1
74919,1,4,-1
75080,2,0,-1
75240,2,3,-1
75401,2,2,-1
75721,1,2,-1
75882,1,1,-1
76042,1,3,-1
76203,1,2,-1
76524,1,3,-1
76684,2,4,-1
76844,1,0,-1
77005,2,4,-1
77165,2,4,-1
77326,1,1,-1
77486,2,3,-1
77647,2,3,-1
77807,1,3,-1
77967,2,0,-1
78128,1,2,-1
78288,2,0,-1
78449,2,4,-1
78609,1,4,-1
78770,2,0,-1
78930,2,1,-1
79251,2,3,-1
79411,2,4,-1
79572,2,4,-1
79732,1,3,-1
79893,2,2,-1
80053,1,3,-1
80213,2,4,-1
80374,1,4,-1
80534,1,4,-1
80695,1,2,-1
80855,2,2,-1
81016,1,3,-1
81176,2,2,-1
81336,2,2,-1
81497,1,1,-1
81657,2,2,-1
81818,2,2,-1
81978,1,3,-1
82139,1,4,-1
82459,1,0,-1
82780,2,1,-1
82941,1,4,-1
83101,2,3,-1
83422,1,0,-1
83582,1,3,-1
83743,2,3,-1
84064,2,2,-1
84224,2,4,-1
84385,1,0,-1
84705,1,1,-1
85026,2,2,-1
85187,2,2,-1
85508,1,1,-1
85989,2,1,-1
86791,1,3,-1
86951,1,4,-1
87433,2,1,-1
87593,1,3,-1
87754,1,1,-1
87914,2,4,-1
88074,2,1,-1
88395,1,0,-1
88556,1,1,-1
89037,1,2,-1
89197,1,1,-1
89358,2,0,-1
89518,1,1,-1
89679,1,0,-1
89839,2,1,-1
90000,1,0,-1
90160,1,3,-1
90481,1,3,-1
90641,1,1,-1
90802,2,0,-1
90962,1,1,-1
91122,2,4,-1
91283,2,4,-1
91443,1,0,-1
91604,1,3,-1
91764,2,3,-1
91925,2,4,-1
92085,2,2,-1
92245,1,1,-1
92406,2,4,-1
92566,1,0,-1
92727,2,4,-1
92887,2,3,-1
93048,1,4,-1
93208,2,1,-1
93368,1,3,-1
93529,1,4,-1
93689,1,1,-1
93850,1,1,-1
94010,1,2,-1
94171,2,0,-1
94331,2,4,-1
94491,1,3,-1
94652,1,4,-1
94812,2,3,-1
94973,1,2,-1
95133,2,2,-1
95294,1,4,-1
95454,2,4,-1
95614,1,1,-1
95775,1,2,-1
96096,2,1,-1
96256,1,1,-1
96417,2,3,-1
96577,1,3,-1
96737,1,0,-1
96898,1,0,-1
97058,2,2,-1
97219,1,0,-1
97379,2,2,-1
97540,1,1,-1
97700,2,2,-1
97860,2,3,-1
98021,1,4,-1
98181,1,3,-1
98502,2,0,-1
98663,2,2,-1
98983,1,4,-1
99144,2,4,-1
99304,2,1,-1
99465,2,2,-1
99625,1,1,-1
99786,2,3,-1
99946,1,0,-1
100106,2,1,-1
100427,2,2,-1
100588,2,2,-1
100748,1,4,-1
100909,1,1,-1
101390,1,4,-1
101550,2,0,-1
101711,1,4,-1
101871,1,3,-1
102032,1,4,-1
102192,1,1,-1
102352,2,0,-1
102513,2,2,-1
102673,2,0,-1
102834,1,4,-1
102994,1,4,-1
103315,2,3,-1
103475,1,1,-1
103636,2,3,-1
103796,2,4,-1
103957,1,1,-1
104117,1,4,-1
104278,2,4,-1
104438,1,4,-1
104598,2,4,-1
104759,1,2,-1
104919,1,3,-1
105240,2,1,-1
105401,2,0,-1
105561,2,3,-1
105721,1,4,-1
105882,2,3,-1
106042,1,0,-1
106203,1,1,-1
106363,1,1,-1
106524,1,2,-1
106684,1,1,-1
106844,2,0,-1
107005,2,3,-1
107165,1,2,-1
107326,1,2,-1
107486,1,4,-1
107647,2,0,-1
107807,2,4,-1
107967,1,0,-1
108128,2,3,-1
108288,1,3,-1
108449,1,4,-1
108609,1,2,-1
108770,1,0,-1
108930,1,4,-1
109090,2,3,-1
109251,2,0,-1
109411,2,2,-1
109572,2,1,-1
109732,1,1,-1
110053,1,3,-1
110374,1,3,-1
110534,2,0,-1
110695,2,2,-1
110855,1,2,-1
111016,1,4,-1
111176,1,1,-1
111336,1,4,-1
111497,2,2,-1
111657,1,2,-1
111818,2,2,-1
111978,2,0,-1
112139,2,3,-1
112299,2,2,-1
112459,2,4,-1
112620,1,2,-1
112780,2,3,-1
112941,2,3,-1
113101,1,3,-1
113262,2,1,-1
113582,2,3,-1
113743,2,3,-1
113903,2,0,-1
114064,2,2,-1
114224,2,0,-1
114385,2,2,-1
114545,2,2,-1
114705,1,4,-1
114866,1,2,-1
115026,2,1,-1
115187,2,1,-1
115347,1,2,-1
115508,1,4,-1
115668,2,4,-1
115828,2,1,-1
115989,2,3,-1
116149,2,0,-1
116310,2,2,-1
116470,1,1,-1
116631,2,1,-1
116791,1,0,-1
116951,1,1,-1
117112,1,3,-1
117272,1,1,-1
117433,1,2,-1
117593,2,4,-1
117914,2,1,-1
118074,1,1,-1
118235,1,2,-1
118395,1,3,-1
118556,2,2,-1
118716,2,3,-1
118877,2,1,-1
119037,2,0,-1
119197,2,0,-1
119518,2,3,-1
119679,1,3,-1
119839,2,2,-1
119999,1,4,-1
120481,2,0,-1
120641,2,0,-1
120962,2,0,-1
121122,1,0,-1
121283,1,2,-1
121443,2,2,-1
121604,2,3,-1
121764,2,4,-1
121925,1,4,-1
122085,2,4,-1
122192,2,0,-1
122299,1,0,-1
122406,1,2,-1
122513,1,1,-1
122620,1,1,-1
122727,2,0,-1
122834,1,4,-1
122941,1,4,-1
123048,2,2,-1
123155,2,1,-1
123262,2,2,-1
123368,1,4,-1
123475,1,2,-1
123582,1,1,-1
123689,1,0,-1
123796,1,3,-1
123903,1,0,-1
124010,1,2,-1
124117,1,3,-1
124224,2,1,-1
124331,1,3,-1
124438,2,3,-1
124545,2,4,-1
124652,1,1,-1
124759,2,1,-1
124866,1,0,-1
125080,1,0,-1
125187,2,2,-1
125294,1,3,-1
125401,1,3,-1
125508,1,3,-1
125614,2,1,-1
125721,2,1,-1
125828,1,1,-1
125935,2,0,-1
126042,1,1,-1
126149,2,4,-1
126256,2,2,-1
126363,1,2,-1
126470,1,1,-1
126577,1,4,-1
126684,2,4,-1
126791,1,2,-1
126898,2,0,-1
127005,1,3,-1
127112,2,1,-1
127219,2,2,-1
127326,1,3,-1
127433,2,1,-1
127540,2,2,-1
127647,2,3,-1
127754,2,1,-1
127860,2,2,-1
127967,2,0,-1
128074,2,3,-1
128181,1,3,-1
128288,1,4,-1
128395,1,1,-1
128502,1,3,-1
128609,1,4,-1
128716,1,3,-1
128823,1,4,-1
128930,2,4,-1
129037,2,3,-1
129144,1,2,-1
129251,1,4,-1
129358,2,0,-1
129465,1,0,-1
129572,1,2,-1
129679,1,0,-1
129786,2,2,-1
129893,1,4,-1
129999,1,2,-1
130106,2,0,-1
130213,1,3,-1
130320,2,4,-1
130427,2,0,-1
130534,2,0,-1
130641,2,2,-1
130748,1,3,-1
130855,2,1,-1
130962,2,3,-1
131069,1,3,-1
131176,2,4,-1
131390,2,3,-1
131497,1,4,-1
131604,2,1,-1
131711,1,4,-1
131818,2,3,-1
131925,1,1,-1
132139,2,2,-1
132245,2,1,-1
132352,2,1,-1
132459,2,0,-1
132566,1,2,-1
132673,1,1,-1
132780,1,1,-1
132887,1,1,-1
132994,1,2,-1
133101,2,0,-1
133208,2,0,-1
133315,1,2,-1
133422,1,1,-1
133529,2,0,-1
133636,2,2,-1
133743,1,0,-1
133957,2,0,-1
134064,1,3,-1
134171,2,4,-1
134278,2,1,-1
134385,2,1,-1
134491,2,3,-1
134598,1,3,-1
134705,2,4,-1
134812,1,2,-1
134919,1,0,-1
135026,2,0,-1
135133,1,2,-1
135240,1,3,-1
135347,2,3,-1
135454,2,3,-1
135561,1,2,-1
135668,2,3,-1
135775,2,3,-1
135882,2,4,-1
135989,1,3,-1
136096,2,3,-1
136203,1,3,-1
136310,2,4,-1
136417,1,2,-1
136524,2,2,-1
136631,2,4,-1
136737,1,1,-1
136844,2,2,-1
136951,1,3,-1
137058,2,0,-1
137165,2,2,-1
137272,1,4,-1
137486,2,3,-1
137593,2,4,-1
137700,2,3,-1
137807,2,4,-1
137914,2,1,-1
138021,2,0,-1
138128,2,2,-1
138235,2,2,-1
138342,1,0,-1
138449,2,3,-1
138556,2,1,-1
138663,2,0,-1
138877,1,0,-1
138983,1,3,-1
139090,1,4,-1
139197,1,1,-1
139304,2,3,-1
139518,1,1,-1
139625,1,4,-1
139732,1,1,-1
139839,1,4,-1
139946,2,1,-1
140160,1,4,-1
140267,1,4,-1
140374,2,0,-1
140481,2,0,-1
140588,2,2,-1
140695,2,1,-1
140802,1,0,-1
140909,1,2,-1
141016,1,4,-1
141122,2,1,-1
141229,1,4,-1
141336,1,3,-1
141443,1,0,-1
141550,1,3,-1
141657,2,1,-1
141764,2,3,-1
141871,1,1,-1
141978,1,1,-1
142085,2,1,-1
142192,1,3,-1
142299,2,1,-1
142406,1,2,-1
142513,2,3,-1
142620,2,3,-1
142727,2,2,-1
142834,2,2,-1
143048,1,3,-1
143208,1,0,-1
143368,1,1,-1
143529,2,0,-1
143689,1,2,-1
143850,2,3,-1
144010,2,0,-1
144171,1,2,-1
144491,2,2,-1
